Date,Time,Crop_Type,Solar_Energy_Production_kWh,Temperature_C,Rainfall_mm,Soil_Moisture_Content,pH
26/11/2021,12:00:00,Lettuce,4.54,28.95,10.78,47.98,6.44
26/11/2021,14:30:00,Lettuce,3,26.43,21.77,41.81,5.92
26/11/2021,16:45:00,Lettuce,1.72,24.13,27.98,38.81,6.21
26/11/2021,19:15:00,Lettuce,0.47,23.82,12.33,40,5.69
27/11/2021,7:15:00,Lettuce,0.52,25.59,25.25,48.52,6.09
27/11/2021,9:30:00,Lettuce,1.74,27.1,10.03,43.28,5.9
27/11/2021,12:00:00,Lettuce,3.85,27.05,15.46,49.47,6.12
27/11/2021,14:30:00,Lettuce,4.23,24.27,27.98,39.99,6.05
27/11/2021,16:45:00,Lettuce,1.45,29.25,29.05,39.86,6.54
27/11/2021,19:15:00,Lettuce,0.72,30.41,24.77,41.47,6.08
28/11/2021,7:15:00,Lettuce,0.41,25.5,22.01,44.15,5.59
28/11/2021,9:30:00,Lettuce,2.19,24.25,17.58,40.67,6.98
28/11/2021,12:00:00,Lettuce,4.51,23.12,14.34,47.11,6.83
28/11/2021,14:30:00,Lettuce,3.68,26.28,27,48.39,5.98
28/11/2021,16:45:00,Lettuce,1.03,30.65,12.94,47.48,6.59
28/11/2021,19:15:00,Lettuce,0.2,30.18,14.15,50.47,5.75
29/11/2021,7:15:00,Lettuce,0.7,25.15,21.98,39.62,5.66
29/11/2021,9:30:00,Lettuce,2.25,28.9,26.61,45.22,6.3
29/11/2021,12:00:00,Lettuce,5.07,25.88,17.08,45.95,5.69
29/11/2021,14:30:00,Lettuce,3.61,25.04,28.22,42.69,5.86
29/11/2021,16:45:00,Lettuce,0.93,25.28,18.74,46.68,5.75
29/11/2021,19:15:00,Lettuce,0.65,29.28,11.32,44.66,6.77
30/11/2021,7:15:00,Lettuce,0.42,28.4,14.58,43.84,6.86
30/11/2021,9:30:00,Lettuce,1.6,23.92,19.88,45.23,5.94
30/11/2021,12:00:00,Lettuce,3.99,31.09,28.01,54.15,6.91
30/11/2021,14:30:00,Lettuce,3.28,26.44,18.03,41.31,5.46
30/11/2021,16:45:00,Lettuce,1.27,27.6,16.77,51.87,6.13
30/11/2021,19:15:00,Lettuce,0.38,27.77,18.03,39.7,5.65
1/12/2021,7:15:00,Lettuce,0.51,25.32,16,39.88,5.93
1/12/2021,9:30:00,Lettuce,2.45,30.58,22.98,43.88,5.29
1/12/2021,12:00:00,Lettuce,5.12,25.81,24.06,47.2,5.39
1/12/2021,14:30:00,Lettuce,4.44,30.71,20.04,51.95,5.38
1/12/2021,16:45:00,Lettuce,2.05,29.16,29.72,46.8,6.09
1/12/2021,19:15:00,Lettuce,0.49,24.79,29.14,43.2,5.61
2/12/2021,7:15:00,Lettuce,0.54,24.52,24.14,41.79,6.84
2/12/2021,9:30:00,Lettuce,2.26,29.9,18.73,39.37,6.38
2/12/2021,12:00:00,Lettuce,3.93,25.67,18.19,43.26,5.68
2/12/2021,14:30:00,Lettuce,4.08,29.43,27.87,43.89,6.35
2/12/2021,16:45:00,Lettuce,0.91,29.85,29.94,46.59,5.92
2/12/2021,19:15:00,Lettuce,0.53,27.85,28.18,51.04,6.04
3/12/2021,7:15:00,Lettuce,0.67,27.11,15.32,39.11,5.53
3/12/2021,9:30:00,Lettuce,2.33,29.11,24.27,38.01,5.58
3/12/2021,12:00:00,Lettuce,4.68,28.42,27.03,41.18,5.86
3/12/2021,14:30:00,Lettuce,3.68,25.45,19.33,46.2,5.71
3/12/2021,16:45:00,Lettuce,1.85,25.39,27.27,45.39,7
3/12/2021,19:15:00,Lettuce,0.61,29,26.62,52.89,5.73
4/12/2021,7:15:00,Lettuce,0.38,26.38,22.18,43.45,5.75
4/12/2021,9:30:00,Lettuce,2.38,30.99,26.53,45.69,5.45
4/12/2021,12:00:00,Lettuce,4.22,24.39,25.46,48.55,6.9
4/12/2021,14:30:00,Lettuce,3.1,31.89,15.58,47.11,6.22
4/12/2021,16:45:00,Lettuce,1.95,23.42,18.06,41.74,6.82
4/12/2021,19:15:00,Lettuce,0.54,26.61,19.28,47.57,5.64
5/12/2021,7:15:00,Lettuce,0.62,26.81,11.56,44.22,6.89
5/12/2021,9:30:00,Lettuce,1.98,30.96,29.22,43.93,5.53
5/12/2021,12:00:00,Lettuce,5.2,28.97,16.65,47.39,5.27
5/12/2021,14:30:00,Lettuce,2.96,31.65,18.26,49.73,6.5
5/12/2021,16:45:00,Lettuce,1.74,29.07,12.96,48.64,5.95
5/12/2021,19:15:00,Lettuce,0.71,26.29,20.4,42.3,6.48
6/12/2021,7:15:00,Lettuce,0.35,29.44,13.36,49.53,6.11
6/12/2021,9:30:00,Lettuce,1.83,31.84,22.41,45.71,5.37
6/12/2021,12:00:00,Lettuce,5.32,30.12,16.18,45.94,5.98
6/12/2021,14:30:00,Lettuce,3.05,29.5,24.26,44.5,6.97
6/12/2021,16:45:00,Lettuce,1.47,23.1,27.99,39.33,5.43
6/12/2021,19:15:00,Lettuce,0.41,23.07,11.44,39.22,6.41
7/12/2021,7:15:00,Lettuce,0.51,26.3,24.08,48.18,6
7/12/2021,9:30:00,Lettuce,1.92,26.81,23.82,45.22,5.93
7/12/2021,12:00:00,Lettuce,5.17,24.33,29.21,47.45,6.68
7/12/2021,14:30:00,Lettuce,3.41,25.36,21.66,49.05,6.57
7/12/2021,16:45:00,Lettuce,1.02,25.99,28.41,43.19,5.01
7/12/2021,19:15:00,Lettuce,0.47,25.45,16.14,55.37,6.74
8/12/2021,7:15:00,Lettuce,0.83,24.77,22.07,44.05,5.37
8/12/2021,9:30:00,Lettuce,2.39,28.07,28.57,48.34,6.48
8/12/2021,12:00:00,Lettuce,4.69,24.09,22.25,37.57,5.07
8/12/2021,14:30:00,Lettuce,4.18,28.25,26.74,43.72,6.18
8/12/2021,16:45:00,Lettuce,1.76,27.66,29.83,43.54,5.63
8/12/2021,19:15:00,Lettuce,0.52,23.08,17.71,38.33,5.08
9/12/2021,7:15:00,Lettuce,0.85,30.34,15.67,50.28,6.5
9/12/2021,9:30:00,Lettuce,1.51,26.58,16.66,45.19,5.57
9/12/2021,12:00:00,Lettuce,4.98,31.09,23.64,47.4,7
9/12/2021,14:30:00,Lettuce,3.59,24.88,22.69,46.35,6.25
9/12/2021,16:45:00,Lettuce,1.57,27.54,27.33,51.47,6.3
9/12/2021,19:15:00,Lettuce,0.52,29.16,14.62,38.85,5.12
10/12/2021,7:15:00,Lettuce,0.58,29.7,15.93,41.87,5.64
10/12/2021,9:30:00,Lettuce,2.39,27.79,21.4,46.05,5.12
10/12/2021,12:00:00,Lettuce,4.12,26.53,17.69,40.35,6.26
10/12/2021,14:30:00,Lettuce,4.15,24.85,19.62,42.81,5.74
10/12/2021,16:45:00,Lettuce,1.47,26.13,14.25,42.36,6.39
10/12/2021,19:15:00,Lettuce,0.64,24.09,17.7,43.6,6.23
11/12/2021,7:15:00,Lettuce,0.47,23.97,28.62,40.15,5.46
11/12/2021,9:30:00,Lettuce,1.43,26.73,26.22,48.02,5.55
11/12/2021,12:00:00,Lettuce,4.93,25.72,23.18,47.92,6.14
11/12/2021,14:30:00,Lettuce,4.48,31.28,27.67,45.51,6.65
11/12/2021,16:45:00,Lettuce,1.38,29.03,21.62,49.56,6.82
11/12/2021,19:15:00,Lettuce,0.52,30.84,18.77,51.5,6.66
12/12/2021,7:15:00,Lettuce,0.61,26.34,24.24,50.1,6.67
12/12/2021,9:30:00,Lettuce,2.45,27.91,28.38,43.3,6.54
12/12/2021,12:00:00,Lettuce,5.16,28.56,22.35,44.7,5.64
12/12/2021,14:30:00,Lettuce,4.16,28.15,27.1,43.78,6.4
12/12/2021,16:45:00,Lettuce,2.18,30.27,10.37,48.54,5.33
12/12/2021,19:15:00,Lettuce,0.58,30.59,22.28,41.24,6.25
13/12/2021,7:15:00,Lettuce,0.78,29.57,11.84,50.75,6.93
13/12/2021,9:30:00,Lettuce,2.42,26.21,16.37,38.52,6.21
13/12/2021,12:00:00,Lettuce,4.87,29.52,22.86,38.14,6.24
13/12/2021,14:30:00,Lettuce,4.4,27.38,20.52,40.3,6.23
13/12/2021,16:45:00,Lettuce,1.08,26.33,29.6,47.45,5.46
13/12/2021,19:15:00,Lettuce,0.49,29.32,10.6,47.05,5.56
14/12/2021,7:15:00,Lettuce,0.76,25.87,14.08,44.31,6.21
14/12/2021,9:30:00,Lettuce,1.82,25.4,18.21,42.78,5.72
14/12/2021,12:00:00,Lettuce,3.78,26.16,21.97,41.84,6.82
14/12/2021,14:30:00,Lettuce,2.8,27.7,26.41,49.46,5.01
14/12/2021,16:45:00,Lettuce,1.47,23.77,22.02,39.78,6.09
14/12/2021,19:15:00,Lettuce,0.63,28.32,28.36,44.99,6.02
15/12/2021,7:15:00,Lettuce,0.31,23.77,14.64,43.22,5.48
15/12/2021,9:30:00,Lettuce,2.69,31.76,29.46,48.26,6.25
15/12/2021,12:00:00,Lettuce,5.2,29.02,15.05,39.87,6.82
15/12/2021,14:30:00,Lettuce,4.45,31.54,18.95,50.07,5.69
15/12/2021,16:45:00,Lettuce,1.85,27.47,22.65,42.71,5.41
15/12/2021,19:15:00,Lettuce,0.22,28.62,20.31,46.6,6.83
16/12/2021,7:15:00,Lettuce,0.34,25.9,25.78,49.06,5.12
16/12/2021,9:30:00,Lettuce,1.53,24.76,22.18,40.65,5.17
16/12/2021,12:00:00,Lettuce,4.04,29.97,17.43,41.04,6.64
16/12/2021,14:30:00,Lettuce,4.17,24.59,25.68,40.7,5.67
16/12/2021,16:45:00,Lettuce,0.99,28.66,15.13,51.93,6.13
16/12/2021,19:15:00,Lettuce,0.25,28.03,11.74,46.38,5.03
17/12/2021,7:15:00,Lettuce,0.83,24.93,29.91,48.02,5.77
17/12/2021,9:30:00,Lettuce,1.59,27.37,19.48,45.95,5.28
17/12/2021,12:00:00,Lettuce,3.84,28.31,19.65,40.9,5.7
17/12/2021,14:30:00,Lettuce,3.56,27.97,10.2,49.78,5.14
17/12/2021,16:45:00,Lettuce,1.22,28.74,27.37,47.17,5.73
17/12/2021,19:15:00,Lettuce,0.58,25.13,19.64,43.42,6.57
18/12/2021,7:15:00,Lettuce,0.8,27.14,27.52,39.13,5.12
18/12/2021,9:30:00,Lettuce,1.85,28.44,10.15,47.95,6.27
18/12/2021,12:00:00,Lettuce,5.27,27.26,14.5,45.3,6.94
18/12/2021,14:30:00,Lettuce,4.19,31.92,14.73,50.55,5.93
18/12/2021,16:45:00,Lettuce,1.36,23.55,24.86,48.4,6.82
18/12/2021,19:15:00,Lettuce,0.43,31.38,25.46,48.58,5.25
19/12/2021,7:15:00,Lettuce,0.53,27.83,10.78,40.78,6.48
19/12/2021,9:30:00,Lettuce,1.55,26.52,10.18,46.35,6.19
19/12/2021,12:00:00,Lettuce,4.62,23.45,11.07,42.71,6.46
19/12/2021,14:30:00,Lettuce,3.53,28.95,17.84,35.95,5.01
19/12/2021,16:45:00,Lettuce,1.12,26.17,22.25,48.71,5.93
19/12/2021,19:15:00,Lettuce,0.61,31.34,24.04,49.95,6.7
20/12/2021,7:15:00,Lettuce,0.34,27.69,13.21,45.35,5.53
20/12/2021,9:30:00,Lettuce,2.69,31.75,23.13,41.29,5.98
20/12/2021,12:00:00,Lettuce,4.78,25.9,10.57,50.56,6.61
20/12/2021,14:30:00,Lettuce,4.27,28.84,22.77,48.92,6.82
20/12/2021,16:45:00,Lettuce,0.99,30.23,15.21,37.81,6.26
20/12/2021,19:15:00,Lettuce,0.54,23.41,21.42,37.54,5.13
21/12/2021,7:15:00,Lettuce,0.5,27.23,12.8,43.1,6.04
21/12/2021,9:30:00,Lettuce,2.34,31.26,15.48,43.8,6.49
21/12/2021,12:00:00,Lettuce,4.37,26.72,13.92,42.29,5.18
21/12/2021,14:30:00,Lettuce,4.25,25.62,20.23,41.06,6.71
21/12/2021,16:45:00,Lettuce,1.97,23.07,10.99,41.52,6.49
21/12/2021,19:15:00,Lettuce,0.45,28.79,19.57,40.03,6.69
22/12/2021,7:15:00,Lettuce,0.54,28.35,27.55,50.59,5.89
22/12/2021,9:30:00,Lettuce,1.58,30.85,16.89,52.03,5.55
22/12/2021,12:00:00,Lettuce,3.62,23.11,13.91,42.49,5.82
22/12/2021,14:30:00,Lettuce,4.17,28.12,17.12,42.5,5.03
22/12/2021,16:45:00,Lettuce,1.09,27.21,20.84,40.67,6.76
22/12/2021,19:15:00,Lettuce,0.26,27.95,26.89,43.46,6.84
23/12/2021,7:15:00,Lettuce,0.7,29.09,10.29,45.44,5.22
23/12/2021,9:30:00,Lettuce,1.92,30.89,20.78,45.9,6.43
23/12/2021,12:00:00,Lettuce,4.19,31.1,21.71,46.78,5.88
23/12/2021,14:30:00,Lettuce,2.76,29.99,28.21,45.77,5.02
23/12/2021,16:45:00,Lettuce,1.95,26.59,13.38,44.01,5.2
23/12/2021,19:15:00,Lettuce,0.57,24.83,12.05,43.38,5.07
24/12/2021,7:15:00,Lettuce,0.82,28.34,18.19,44.79,6.29
24/12/2021,9:30:00,Lettuce,1.78,28.02,29.74,47.73,5.78
24/12/2021,12:00:00,Lettuce,4.89,31.17,24.47,48.81,5.45
24/12/2021,14:30:00,Lettuce,3.46,30.78,29.26,43.16,6.04
24/12/2021,16:45:00,Lettuce,1.52,28.26,25.7,50.31,5.24
24/12/2021,19:15:00,Lettuce,0.4,31.08,22.96,50.94,6.95
25/12/2021,7:15:00,Lettuce,0.5,24.76,25.28,46.19,6.09
25/12/2021,9:30:00,Lettuce,2.17,25.9,19.98,49.48,6.95
25/12/2021,12:00:00,Lettuce,3.95,24.28,27.75,40.04,6.15
25/12/2021,14:30:00,Lettuce,3.76,23.11,22.12,46.86,5.54
25/12/2021,16:45:00,Lettuce,2.23,30.64,20.95,42.56,6.16
25/12/2021,19:15:00,Lettuce,0.44,24.02,17.24,40.99,6.89
26/12/2021,7:15:00,Lettuce,0.3,25.53,13.02,41.17,6.51
26/12/2021,9:30:00,Lettuce,2.13,31.4,24.23,43.51,5.55
26/12/2021,12:00:00,Lettuce,3.89,26.1,26.01,46.78,6.84
26/12/2021,14:30:00,Lettuce,4.08,27.88,28.55,46.53,5.9
26/12/2021,16:45:00,Lettuce,1.99,29.03,26.5,51.96,5.61
26/12/2021,19:15:00,Lettuce,0.42,28.23,11.56,44.39,6.86
27/12/2021,7:15:00,Lettuce,0.76,26.17,28.46,44.22,6.49
27/12/2021,9:30:00,Lettuce,2.06,29.84,26.68,41.53,6.4
27/12/2021,12:00:00,Lettuce,4.17,28.01,22.08,47.67,5.11
27/12/2021,14:30:00,Lettuce,3.28,24.69,17.52,43.19,6.65
27/12/2021,16:45:00,Lettuce,0.99,28.68,26.44,38.61,5.25
27/12/2021,19:15:00,Lettuce,0.39,27.34,25.78,50.86,5.38
28/12/2021,7:15:00,Lettuce,0.32,31.99,11.01,46.27,6.5
28/12/2021,9:30:00,Lettuce,2.44,30.32,11.7,35.21,5.15
28/12/2021,12:00:00,Lettuce,4.07,26.92,16.33,42.19,6.29
28/12/2021,14:30:00,Lettuce,3.2,26.88,11.33,46.96,6.28
28/12/2021,16:45:00,Lettuce,1.99,27.61,23.31,52.61,5.11
28/12/2021,19:15:00,Lettuce,0.31,24.76,11.47,44.53,5.3
29/12/2021,7:15:00,Lettuce,0.51,30.94,14.49,45.42,6.71
29/12/2021,9:30:00,Lettuce,1.58,23.79,12.58,49.94,6.59
29/12/2021,12:00:00,Lettuce,4.15,30.94,10.5,39.21,5.14
29/12/2021,14:30:00,Lettuce,2.95,26.78,15.81,42.99,6.07
29/12/2021,16:45:00,Lettuce,1.93,29.33,28.63,50.71,6.37
29/12/2021,19:15:00,Lettuce,0.3,23.73,26.59,49.89,6.18
30/12/2021,7:15:00,Lettuce,0.78,29.43,26.15,44.55,6.9
30/12/2021,9:30:00,Lettuce,2.2,27.08,18.37,50.98,6.04
30/12/2021,12:00:00,Lettuce,4.85,27.71,28.8,46.53,6.25
30/12/2021,14:30:00,Lettuce,3.46,26.16,13.88,46.61,5.61
30/12/2021,16:45:00,Lettuce,1.15,31.68,19.52,42.52,5.8
30/12/2021,19:15:00,Lettuce,0.39,23.51,14.84,44.97,5.81
31/12/2021,7:15:00,Lettuce,0.63,29.24,17.47,40.12,5.71
31/12/2021,9:30:00,Lettuce,2.66,29.98,25.23,45.5,6.35
31/12/2021,12:00:00,Lettuce,4.98,24.95,26.39,44.26,5.99
31/12/2021,14:30:00,Lettuce,3.63,27.72,24.62,47.81,6.26
31/12/2021,16:45:00,Lettuce,1.79,24.68,26.88,42.38,6.54
31/12/2021,19:15:00,Lettuce,0.56,24.73,20.03,50.8,6.63
1/1/2022,7:15:00,Lettuce,0.97,30.86,16.61,45.42,5.84
1/1/2022,9:30:00,Lettuce,2.82,27.52,13.55,41.59,5.56
1/1/2022,12:00:00,Lettuce,5.09,29.62,13.89,42.96,5.04
1/1/2022,14:30:00,Lettuce,4.21,26.01,11.57,42.71,6.82
1/1/2022,16:45:00,Lettuce,1.84,23.15,12.17,48.19,5.94
1/1/2022,19:15:00,Lettuce,0.34,28.78,21.11,40.07,6.66
2/1/2022,7:15:00,Lettuce,0.79,26.32,20.33,45.54,6.58
2/1/2022,9:30:00,Lettuce,2.97,27.37,17.47,42.2,6.85
2/1/2022,12:00:00,Lettuce,5.1,31.21,10.55,43.73,5.53
2/1/2022,14:30:00,Lettuce,3.31,24.93,29.83,48.58,6.31
2/1/2022,16:45:00,Lettuce,1.15,25.02,10.17,46.66,6.22
2/1/2022,19:15:00,Lettuce,0.79,26.77,28.69,49.43,5.68
3/1/2022,7:15:00,Lettuce,0.57,24.6,26.59,44.54,5.93
3/1/2022,9:30:00,Lettuce,2.77,28.25,20.22,45.71,5.53
3/1/2022,12:00:00,Lettuce,4.24,27.69,16.61,50.33,5.68
3/1/2022,14:30:00,Lettuce,4.58,25.47,28.5,44.79,6.23
3/1/2022,16:45:00,Lettuce,1.03,27.91,27.89,40.52,5.38
3/1/2022,19:15:00,Lettuce,0.39,31.2,27.8,49.96,5.22
4/1/2022,7:15:00,Lettuce,0.46,28.73,24.53,37.46,5.37
4/1/2022,9:30:00,Lettuce,2.13,26.63,22.21,50.26,6.64
4/1/2022,12:00:00,Lettuce,4.81,30.02,18.11,51.5,5.51
4/1/2022,14:30:00,Lettuce,4.06,23.77,14.8,45.52,5.48
4/1/2022,16:45:00,Lettuce,1.63,28.14,28.72,41.35,6.91
4/1/2022,19:15:00,Lettuce,0.79,26.14,11.71,43.6,6.95
5/1/2022,7:15:00,Lettuce,0.72,26.5,15.45,44.89,5.88
5/1/2022,9:30:00,Lettuce,2.99,25.6,28.75,46.65,5.4
5/1/2022,12:00:00,Lettuce,5.11,23.62,27.95,40.12,6.22
5/1/2022,14:30:00,Lettuce,3.47,27.42,27.06,41.86,6.69
5/1/2022,16:45:00,Lettuce,2.24,30.45,12.24,43.72,6.42
5/1/2022,19:15:00,Lettuce,0.75,25.22,17.65,47.9,6.24
6/1/2022,7:15:00,Lettuce,0.36,27.31,15.37,41.24,6.16
6/1/2022,9:30:00,Lettuce,2.06,23.32,25.02,45.69,5.08
6/1/2022,12:00:00,Lettuce,4.86,25.7,16.79,46.69,5.86
6/1/2022,14:30:00,Lettuce,4.4,28.11,21.94,43.91,5.12
6/1/2022,16:45:00,Lettuce,2.42,23.3,13.44,43.51,5.04
6/1/2022,19:15:00,Lettuce,0.34,27.54,15.19,49.06,5.66
7/1/2022,7:15:00,Lettuce,0.85,27.54,27.95,42.54,6.63
7/1/2022,9:30:00,Lettuce,2.73,29.57,28.38,50.5,5.77
7/1/2022,12:00:00,Lettuce,5.22,31.87,17.67,40.3,5.41
7/1/2022,14:30:00,Lettuce,4.34,30.26,19.7,49,5.11
7/1/2022,16:45:00,Lettuce,1.59,27.8,26.66,44.66,6.11
7/1/2022,19:15:00,Lettuce,0.62,27.52,11.13,42.43,6.48
8/1/2022,7:15:00,Lettuce,0.64,31.87,23.85,46.38,5.9
8/1/2022,9:30:00,Lettuce,2.09,31.28,16.57,51.8,6.24
8/1/2022,12:00:00,Lettuce,5.47,25.26,11.79,41.51,5.24
8/1/2022,14:30:00,Lettuce,3.1,28.61,10.5,47.46,6.37
8/1/2022,16:45:00,Lettuce,2.15,25.73,19.29,43.81,5.41
8/1/2022,19:15:00,Lettuce,0.76,29.26,22.01,45.59,5.16
9/1/2022,7:15:00,Lettuce,0.85,25.35,27.56,46.9,5.3
9/1/2022,9:30:00,Lettuce,2.95,31.96,20.53,51.71,6.67
9/1/2022,12:00:00,Lettuce,4.42,31.71,13.28,41.47,5.54
9/1/2022,14:30:00,Lettuce,4.54,25.09,23.17,43.2,6.61
9/1/2022,16:45:00,Lettuce,2.44,30.6,12.07,47.79,5.45
9/1/2022,19:15:00,Lettuce,0.56,24.43,29.85,47.65,5.04
10/1/2022,7:15:00,Lettuce,0.98,31.89,16,46.79,5.49
10/1/2022,9:30:00,Lettuce,2.15,28.57,12.4,43.44,6.11
10/1/2022,12:00:00,Lettuce,5.64,27.65,11.72,40.58,5.25
10/1/2022,14:30:00,Lettuce,3.27,27.87,17.06,49.04,6.62
10/1/2022,16:45:00,Lettuce,1.73,31.88,22.87,43.14,5.14
10/1/2022,19:15:00,Lettuce,0.62,30.07,24.95,40.91,6.96
11/1/2022,7:15:00,Lettuce,0.91,30.22,18.95,43.35,5.81
11/1/2022,9:30:00,Lettuce,1.98,29.67,13.48,40.85,5.06
11/1/2022,12:00:00,Lettuce,4.39,26.45,15.79,42.92,5.16
11/1/2022,14:30:00,Lettuce,4.98,27.6,20.19,48.02,5.79
11/1/2022,16:45:00,Lettuce,2.44,31.37,26.12,53.27,5.39
11/1/2022,19:15:00,Lettuce,0.78,23.31,22.95,38.9,5.75
12/1/2022,7:15:00,Lettuce,0.73,24.84,15.7,39.9,5.51
12/1/2022,9:30:00,Lettuce,2.48,27.39,27.78,45.14,6.31
12/1/2022,12:00:00,Lettuce,5.95,27.87,25.08,44.95,5.63
12/1/2022,14:30:00,Lettuce,3.51,27.04,29.01,48.83,6.01
12/1/2022,16:45:00,Lettuce,1.83,29.4,20.22,47.79,5.62
12/1/2022,19:15:00,Lettuce,0.48,31.96,27.37,45.71,6.89
13/1/2022,7:15:00,Lettuce,0.91,24.17,29.55,44.62,6.92
13/1/2022,9:30:00,Lettuce,1.79,28.2,28.91,44.3,6.94
13/1/2022,12:00:00,Lettuce,5.44,30.64,12.84,47.3,6.6
13/1/2022,14:30:00,Lettuce,3.74,26.62,25.02,46.22,5.2
13/1/2022,16:45:00,Lettuce,2.36,27.51,22.02,41.39,6.07
13/1/2022,19:15:00,Lettuce,0.31,28.35,25.57,44.35,5.2
14/1/2022,7:15:00,Lettuce,0.48,23.15,29.25,44.65,6.63
14/1/2022,9:30:00,Lettuce,2.16,26.51,29.44,40.78,5.11
14/1/2022,12:00:00,Lettuce,5.85,27.06,29.75,47.84,6.19
14/1/2022,14:30:00,Lettuce,4.64,26.62,19.02,51.78,6.01
14/1/2022,16:45:00,Lettuce,1.47,28.35,16.54,46.54,6.08
14/1/2022,19:15:00,Lettuce,0.46,27.7,29.83,46.84,6.83
15/1/2022,7:15:00,Lettuce,0.84,28.02,11.94,50.2,5.45
15/1/2022,9:30:00,Lettuce,1.64,28.05,22.4,41.12,5.04
15/1/2022,12:00:00,Lettuce,4.59,25.61,20.65,42.34,6.72
15/1/2022,14:30:00,Lettuce,3.81,29.94,26.31,48.07,5.22
15/1/2022,16:45:00,Lettuce,2.35,23.51,20.95,46.42,5.78
15/1/2022,19:15:00,Lettuce,0.4,30.47,26.76,44.15,6.06
16/1/2022,7:15:00,Lettuce,0.75,26.66,26.47,50.68,6.35
16/1/2022,9:30:00,Lettuce,2.11,23.86,17.63,47.41,5.97
16/1/2022,12:00:00,Lettuce,5.53,27.22,19.51,39.65,6.49
16/1/2022,14:30:00,Lettuce,3.07,24.79,13.94,42.21,6.22
16/1/2022,16:45:00,Lettuce,1.83,27.4,23.25,45.82,5.45
16/1/2022,19:15:00,Lettuce,0.38,29.83,20.16,42.6,6.14
17/1/2022,7:15:00,Lettuce,0.72,30.41,19.98,47.12,5.77
17/1/2022,9:30:00,Lettuce,1.55,28.85,13.44,50.75,5.12
17/1/2022,12:00:00,Lettuce,4.25,26.89,23.88,45.3,5.14
17/1/2022,14:30:00,Lettuce,3.29,30.48,23.11,41.13,5.84
17/1/2022,16:45:00,Lettuce,1.79,24.35,13.5,47.34,5.83
17/1/2022,19:15:00,Lettuce,0.26,30.98,13.09,49.79,6.92
18/1/2022,7:15:00,Lettuce,0.47,26.1,28.77,43.55,6.25
18/1/2022,9:30:00,Lettuce,2.52,27.21,22.81,40.11,6.37
18/1/2022,12:00:00,Lettuce,4.8,30.39,15.41,45.82,5.69
18/1/2022,14:30:00,Lettuce,4.45,28.32,11.82,40.97,5.06
18/1/2022,16:45:00,Lettuce,1.29,27.58,18.98,49.39,5.25
18/1/2022,19:15:00,Lettuce,0.55,23.01,16.72,41.68,5.01
19/1/2022,7:15:00,Lettuce,0.3,27.08,22.78,42.04,6.88
19/1/2022,9:30:00,Lettuce,2.05,25.7,24.38,38.66,6.54
19/1/2022,12:00:00,Lettuce,5.47,25.77,11.09,41.23,5.3
19/1/2022,14:30:00,Lettuce,3.45,27.5,26.96,48.78,6.74
19/1/2022,16:45:00,Lettuce,1.87,27.33,29.92,39.83,5.63
19/1/2022,19:15:00,Lettuce,0.34,24.32,25.2,45.31,6.05
20/1/2022,7:15:00,Lettuce,0.82,27.83,22.2,46.03,6.63
20/1/2022,9:30:00,Lettuce,1.82,26,20.07,42.93,5.96
20/1/2022,12:00:00,Lettuce,5.27,31.2,29.87,44.36,6.94
20/1/2022,14:30:00,Lettuce,3.83,24.69,20.15,43,5.01
20/1/2022,16:45:00,Lettuce,2.05,26.19,14.64,50.04,6.09
20/1/2022,19:15:00,Lettuce,0.38,24.26,24.7,46.04,6.8
21/1/2022,7:15:00,Lettuce,0.63,26.43,20.45,45.91,5.7
21/1/2022,9:30:00,Lettuce,1.88,25.66,23.08,42.76,5.55
21/1/2022,12:00:00,Lettuce,4.43,27.32,26.15,45.69,6.17
21/1/2022,14:30:00,Lettuce,3.34,31.73,17.35,48.76,5.1
21/1/2022,16:45:00,Lettuce,2.32,25.67,28.47,47.8,5.52
21/1/2022,19:15:00,Lettuce,0.79,31.57,24,46.86,5.37
22/1/2022,7:15:00,Lettuce,0.94,23.89,13.12,45.88,5.45
22/1/2022,9:30:00,Lettuce,2.77,23.92,15.81,51.49,6.2
22/1/2022,12:00:00,Lettuce,5.99,24.19,28.58,54.61,5.19
22/1/2022,14:30:00,Lettuce,3.14,27.44,22.29,43.44,5.08
22/1/2022,16:45:00,Lettuce,2.23,29.51,25.72,38.75,5.42
22/1/2022,19:15:00,Lettuce,0.52,27.4,20.6,43.94,6.17
23/1/2022,7:15:00,Lettuce,0.4,23.63,11.87,46.1,6.54
23/1/2022,9:30:00,Lettuce,1.7,31.21,25.77,44.77,5.87
23/1/2022,12:00:00,Lettuce,5.44,30.06,18.11,48.64,6.9
23/1/2022,14:30:00,Lettuce,3.32,28.6,18.83,46.11,6.78
23/1/2022,16:45:00,Lettuce,1.46,26.18,12.23,40.62,6.53
23/1/2022,19:15:00,Lettuce,0.33,30.92,15.67,44.42,6.71
24/1/2022,7:15:00,Lettuce,0.45,29.43,17.43,47.31,6.3
24/1/2022,9:30:00,Lettuce,2.17,31.78,17.16,43.18,6.81
24/1/2022,12:00:00,Lettuce,5.91,26.85,27.79,47.64,6.34
24/1/2022,14:30:00,Lettuce,3.79,24.67,14.41,44.1,5.86
24/1/2022,16:45:00,Lettuce,1.13,25.91,16.43,46.69,5.79
24/1/2022,19:15:00,Lettuce,0.43,31.34,10.5,46.38,6.9
